"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"07:32:56.4577678","AlteryxGui.exe","19688","QueryNetworkOpenInformationFile","C:\Program Files\Alteryx\bin\RuntimeData\Macros","SUCCESS","CreationTime: 2024-12-06 19:02:45, LastAccessTime: 2024-12-11 07:31:44, LastWriteTime: 2024-12-06 19:05:27, ChangeTime: 2024-12-06 19:05:27, AllocationSize: 8192, EndOfFile: 8192, FileAttributes: D"
"07:32:56.4577830","AlteryxGui.exe","19688","CloseFile","C:\Program Files\Alteryx\bin\RuntimeData\Macros","SUCCESS",""
"07:32:56.4578329","AlteryxGui.exe","19688","CreateFile","C:\","SUCCESS","Desired Access: Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"07:32:56.4578578","AlteryxGui.exe","19688","QueryNameInformationFile","C:\","SUCCESS","Name: \"
"07:32:56.4578735","AlteryxGui.exe","19688","QueryAttributeInformationVolume","C:\","SUCCESS","FileSystemAttributes: Case Preserved, Case Sensitive, Unicode, ACLs, Compression, Named Streams, EFS, Object IDs, Reparse Points, Sparse Files, Quotas, Transactions, 0x3c02e00, MaximumComponentNameLength: 255, FileSystemName: NTFS"
"07:32:56.4578868","AlteryxGui.exe","19688","CloseFile","C:\","SUCCESS",""
"07:32:56.9542834","AlteryxGui.exe","19688","CreateFile","C:\Program Files\Alteryx\bin\RuntimeData\Macros","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"07:32:56.9543149","AlteryxGui.exe","19688","QueryNetworkOpenInformationFile","C:\Program Files\Alteryx\bin\RuntimeData\Macros","SUCCESS","CreationTime: 2024-12-06 19:02:45, LastAccessTime: 2024-12-11 07:31:44, LastWriteTime: 2024-12-06 19:05:27, ChangeTime: 2024-12-06 19:05:27, AllocationSize: 8192, EndOfFile: 8192, FileAttributes: D"
"07:32:56.9543303","AlteryxGui.exe","19688","CloseFile","C:\Program Files\Alteryx\bin\RuntimeData\Macros","SUCCESS",""
"07:32:56.9543816","AlteryxGui.exe","19688","CreateFile","C:\","SUCCESS","Desired Access: Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"07:32:56.9544066","AlteryxGui.exe","19688","QueryNameInformationFile","C:\","SUCCESS","Name: \"
"07:32:56.9544225","AlteryxGui.exe","19688","QueryAttributeInformationVolume","C:\","SUCCESS","FileSystemAttributes: Case Preserved, Case Sensitive, Unicode, ACLs, Compression, Named Streams, EFS, Object IDs, Reparse Points, Sparse Files, Quotas, Transactions, 0x3c02e00, MaximumComponentNameLength: 255, FileSystemName: NTFS"
"07:32:56.9544360","AlteryxGui.exe","19688","CloseFile","C:\","SUCCESS",""
"07:32:57.4728660","AlteryxGui.exe","19688","CreateFile","C:\Program Files\Alteryx\bin\RuntimeData\Macros","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"07:32:57.4728975","AlteryxGui.exe","19688","QueryNetworkOpenInformationFile","C:\Program Files\Alteryx\bin\RuntimeData\Macros","SUCCESS","CreationTime: 2024-12-06 19:02:45, LastAccessTime: 2024-12-11 07:31:44, LastWriteTime: 2024-12-06 19:05:27, ChangeTime: 2024-12-06 19:05:27, AllocationSize: 8192, EndOfFile: 8192, FileAttributes: D"
"07:32:57.4729105","AlteryxGui.exe","19688","CloseFile","C:\Program Files\Alteryx\bin\RuntimeData\Macros","SUCCESS",""
"07:32:57.4729572","AlteryxGui.exe","19688","CreateFile","C:\","SUCCESS","Desired Access: Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"07:32:57.4729802","AlteryxGui.exe","19688","QueryNameInformationFile","C:\","SUCCESS","Name: \"
"07:32:57.4729946","AlteryxGui.exe","19688","QueryAttributeInformationVolume","C:\","SUCCESS","FileSystemAttributes: Case Preserved, Case Sensitive, Unicode, ACLs, Compression, Named Streams, EFS, Object IDs, Reparse Points, Sparse Files, Quotas, Transactions, 0x3c02e00, MaximumComponentNameLength: 255, FileSystemName: NTFS"
"07:32:57.4730061","AlteryxGui.exe","19688","CloseFile","C:\","SUCCESS",""
"07:32:57.9533275","AlteryxGui.exe","19688","CreateFile","C:\Program Files\Alteryx\bin\RuntimeData\Macros","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"07:32:57.9533581","AlteryxGui.exe","19688","QueryNetworkOpenInformationFile","C:\Program Files\Alteryx\bin\RuntimeData\Macros","SUCCESS","CreationTime: 2024-12-06 19:02:45, LastAccessTime: 2024-12-11 07:31:44, LastWriteTime: 2024-12-06 19:05:27, ChangeTime: 2024-12-06 19:05:27, AllocationSize: 8192, EndOfFile: 8192, FileAttributes: D"
"07:32:57.9533731","AlteryxGui.exe","19688","CloseFile","C:\Program Files\Alteryx\bin\RuntimeData\Macros","SUCCESS",""
"07:32:57.9534240","AlteryxGui.exe","19688","CreateFile","C:\","SUCCESS","Desired Access: Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"07:32:57.9534488","AlteryxGui.exe","19688","QueryNameInformationFile","C:\","SUCCESS","Name: \"
"07:32:57.9534651","AlteryxGui.exe","19688","QueryAttributeInformationVolume","C:\","SUCCESS","FileSystemAttributes: Case Preserved, Case Sensitive, Unicode, ACLs, Compression, Named Streams, EFS, Object IDs, Reparse Points, Sparse Files, Quotas, Transactions, 0x3c02e00, MaximumComponentNameLength: 255, FileSystemName: NTFS"
"07:32:57.9534793","AlteryxGui.exe","19688","CloseFile","C:\","SUCCESS",""
"07:32:58.4557341","AlteryxGui.exe","19688","CreateFile","C:\Program Files\Alteryx\bin\RuntimeData\Macros","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"07:32:58.4557658","AlteryxGui.exe","19688","QueryNetworkOpenInformationFile","C:\Program Files\Alteryx\bin\RuntimeData\Macros","SUCCESS","CreationTime: 2024-12-06 19:02:45, LastAccessTime: 2024-12-11 07:31:44, LastWriteTime: 2024-12-06 19:05:27, ChangeTime: 2024-12-06 19:05:27, AllocationSize: 8192, EndOfFile: 8192, FileAttributes: D"
"07:32:58.4557808","AlteryxGui.exe","19688","CloseFile","C:\Program Files\Alteryx\bin\RuntimeData\Macros","SUCCESS",""
"07:32:58.4558344","AlteryxGui.exe","19688","CreateFile","C:\","SUCCESS","Desired Access: Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"07:32:58.4558592","AlteryxGui.exe","19688","QueryNameInformationFile","C:\","SUCCESS","Name: \"
"07:32:58.4558752","AlteryxGui.exe","19688","QueryAttributeInformationVolume","C:\","SUCCESS","FileSystemAttributes: Case Preserved, Case Sensitive, Unicode, ACLs, Compression, Named Streams, EFS, Object IDs, Reparse Points, Sparse Files, Quotas, Transactions, 0x3c02e00, MaximumComponentNameLength: 255, FileSystemName: NTFS"
"07:32:58.4558884","AlteryxGui.exe","19688","CloseFile","C:\","SUCCESS",""
"07:32:58.9576398","AlteryxGui.exe","19688","CreateFile","C:\Program Files\Alteryx\bin\RuntimeData\Macros","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"07:32:58.9576690","AlteryxGui.exe","19688","QueryNetworkOpenInformationFile","C:\Program Files\Alteryx\bin\RuntimeData\Macros","SUCCESS","CreationTime: 2024-12-06 19:02:45, LastAccessTime: 2024-12-11 07:31:44, LastWriteTime: 2024-12-06 19:05:27, ChangeTime: 2024-12-06 19:05:27, AllocationSize: 8192, EndOfFile: 8192, FileAttributes: D"
"07:32:58.9576815","AlteryxGui.exe","19688","CloseFile","C:\Program Files\Alteryx\bin\RuntimeData\Macros","SUCCESS",""
"07:32:58.9577265","AlteryxGui.exe","19688","CreateFile","C:\","SUCCESS","Desired Access: Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"07:32:58.9577481","AlteryxGui.exe","19688","QueryNameInformationFile","C:\","SUCCESS","Name: \"
"07:32:58.9577618","AlteryxGui.exe","19688","QueryAttributeInformationVolume","C:\","SUCCESS","FileSystemAttributes: Case Preserved, Case Sensitive, Unicode, ACLs, Compression, Named Streams, EFS, Object IDs, Reparse Points, Sparse Files, Quotas, Transactions, 0x3c02e00, MaximumComponentNameLength: 255, FileSystemName: NTFS"
"07:32:58.9577725","AlteryxGui.exe","19688","CloseFile","C:\","SUCCESS",""
"07:32:59.4575447","AlteryxGui.exe","19688","CreateFile","C:\Program Files\Alteryx\bin\RuntimeData\Macros","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"07:32:59.4575766","AlteryxGui.exe","19688","QueryNetworkOpenInformationFile","C:\Program Files\Alteryx\bin\RuntimeData\Macros","SUCCESS","CreationTime: 2024-12-06 19:02:45, LastAccessTime: 2024-12-11 07:31:44, LastWriteTime: 2024-12-06 19:05:27, ChangeTime: 2024-12-06 19:05:27, AllocationSize: 8192, EndOfFile: 8192, FileAttributes: D"
"07:32:59.4575917","AlteryxGui.exe","19688","CloseFile","C:\Program Files\Alteryx\bin\RuntimeData\Macros","SUCCESS",""
"07:32:59.4576424","AlteryxGui.exe","19688","CreateFile","C:\","SUCCESS","Desired Access: Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"07:32:59.4576671","AlteryxGui.exe","19688","QueryNameInformationFile","C:\","SUCCESS","Name: \"
"07:32:59.4576831","AlteryxGui.exe","19688","QueryAttributeInformationVolume","C:\","SUCCESS","FileSystemAttributes: Case Preserved, Case Sensitive, Unicode, ACLs, Compression, Named Streams, EFS, Object IDs, Reparse Points, Sparse Files, Quotas, Transactions, 0x3c02e00, MaximumComponentNameLength: 255, FileSystemName: NTFS"
"07:32:59.4576968","AlteryxGui.exe","19688","CloseFile","C:\","SUCCESS",""
"07:32:59.9568599","AlteryxGui.exe","19688","CreateFile","C:\Program Files\Alteryx\bin\RuntimeData\Macros","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"07:32:59.9568903","AlteryxGui.exe","19688","QueryNetworkOpenInformationFile","C:\Program Files\Alteryx\bin\RuntimeData\Macros","SUCCESS","CreationTime: 2024-12-06 19:02:45, LastAccessTime: 2024-12-11 07:31:44, LastWriteTime: 2024-12-06 19:05:27, ChangeTime: 2024-12-06 19:05:27, AllocationSize: 8192, EndOfFile: 8192, FileAttributes: D"
"07:32:59.9569033","AlteryxGui.exe","19688","CloseFile","C:\Program Files\Alteryx\bin\RuntimeData\Macros","SUCCESS",""
"07:32:59.9569511","AlteryxGui.exe","19688","CreateFile","C:\","SUCCESS","Desired Access: Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"07:32:59.9569740","AlteryxGui.exe","19688","QueryNameInformationFile","C:\","SUCCESS","Name: \"
"07:32:59.9569880","AlteryxGui.exe","19688","QueryAttributeInformationVolume","C:\","SUCCESS","FileSystemAttributes: Case Preserved, Case Sensitive, Unicode, ACLs, Compression, Named Streams, EFS, Object IDs, Reparse Points, Sparse Files, Quotas, Transactions, 0x3c02e00, MaximumComponentNameLength: 255, FileSystemName: NTFS"
"07:32:59.9570000","AlteryxGui.exe","19688","CloseFile","C:\","SUCCESS",""
"07:33:00.4577656","AlteryxGui.exe","19688","CreateFile","C:\Program Files\Alteryx\bin\RuntimeData\Macros","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"07:33:00.4578095","AlteryxGui.exe","19688","QueryNetworkOpenInformationFile","C:\Program Files\Alteryx\bin\RuntimeData\Macros","SUCCESS","CreationTime: 2024-12-06 19:02:45, LastAccessTime: 2024-12-11 07:31:44, LastWriteTime: 2024-12-06 19:05:27, ChangeTime: 2024-12-06 19:05:27, AllocationSize: 8192, EndOfFile: 8192, FileAttributes: D"
"07:33:00.4578303","AlteryxGui.exe","19688","CloseFile","C:\Program Files\Alteryx\bin\RuntimeData\Macros","SUCCESS",""
"07:33:00.4578982","AlteryxGui.exe","19688","CreateFile","C:\","SUCCESS","Desired Access: Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"07:33:00.4579319","AlteryxGui.exe","19688","QueryNameInformationFile","C:\","SUCCESS","Name: \"
"07:33:00.4579537","AlteryxGui.exe","19688","QueryAttributeInformationVolume","C:\","SUCCESS","FileSystemAttributes: Case Preserved, Case Sensitive, Unicode, ACLs, Compression, Named Streams, EFS, Object IDs, Reparse Points, Sparse Files, Quotas, Transactions, 0x3c02e00, MaximumComponentNameLength: 255, FileSystemName: NTFS"
"07:33:00.4579720","AlteryxGui.exe","19688","CloseFile","C:\","SUCCESS",""
"07:33:00.9582636","AlteryxGui.exe","19688","CreateFile","C:\Program Files\Alteryx\bin\RuntimeData\Macros","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"07:33:00.9582961","AlteryxGui.exe","19688","QueryNetworkOpenInformationFile","C:\Program Files\Alteryx\bin\RuntimeData\Macros","SUCCESS","CreationTime: 2024-12-06 19:02:45, LastAccessTime: 2024-12-11 07:31:44, LastWriteTime: 2024-12-06 19:05:27, ChangeTime: 2024-12-06 19:05:27, AllocationSize: 8192, EndOfFile: 8192, FileAttributes: D"
"07:33:00.9583112","AlteryxGui.exe","19688","CloseFile","C:\Program Files\Alteryx\bin\RuntimeData\Macros","SUCCESS",""
"07:33:00.9583622","AlteryxGui.exe","19688","CreateFile","C:\","SUCCESS","Desired Access: Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"07:33:00.9583867","AlteryxGui.exe","19688","QueryNameInformationFile","C:\","SUCCESS","Name: \"
"07:33:00.9584026","AlteryxGui.exe","19688","QueryAttributeInformationVolume","C:\","SUCCESS","FileSystemAttributes: Case Preserved, Case Sensitive, Unicode, ACLs, Compression, Named Streams, EFS, Object IDs, Reparse Points, Sparse Files, Quotas, Transactions, 0x3c02e00, MaximumComponentNameLength: 255, FileSystemName: NTFS"
"07:33:00.9584160","AlteryxGui.exe","19688","CloseFile","C:\","SUCCESS",""
"07:33:01.2363073","AlteryxGui.exe","19688","Thread Create","","SUCCESS","Thread ID: 12016"
"07:33:01.2363954","AlteryxGui.exe","19688","Thread Create","","SUCCESS","Thread ID: 19976"
"07:33:01.2364023","AlteryxGui.exe","19688","Thread Create","","SUCCESS","Thread ID: 3156"
"07:33:01.2364055","AlteryxGui.exe","19688","Thread Create","","SUCCESS","Thread ID: 20688"
"07:33:01.2364729","AlteryxGui.exe","19688","Thread Create","","SUCCESS","Thread ID: 2412"
"07:33:01.2365336","AlteryxGui.exe","19688","Thread Create","","SUCCESS","Thread ID: 19732"
"07:33:01.2365593","AlteryxGui.exe","19688","Thread Exit","","SUCCESS","Thread ID: 12268, User Time: 0.0000000, Kernel Time: 0.0000000"
"07:33:01.2368352","AlteryxGui.exe","19688","Thread Exit","","SUCCESS","Thread ID: 21080, User Time: 0.0000000, Kernel Time: 0.0000000"
"07:33:01.2373908","AlteryxGui.exe","19688","Thread Exit","","SUCCESS","Thread ID: 23052, User Time: 0.0000000, Kernel Time: 0.0000000"
"07:33:01.4549599","AlteryxGui.exe","19688","CreateFile","C:\Program Files\Alteryx\bin\RuntimeData\Macros","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"07:33:01.4549886","AlteryxGui.exe","19688","QueryNetworkOpenInformationFile","C:\Program Files\Alteryx\bin\RuntimeData\Macros","SUCCESS","CreationTime: 2024-12-06 19:02:45, LastAccessTime: 2024-12-11 07:31:44, LastWriteTime: 2024-12-06 19:05:27, ChangeTime: 2024-12-06 19:05:27, AllocationSize: 8192, EndOfFile: 8192, FileAttributes: D"
"07:33:01.4550011","AlteryxGui.exe","19688","CloseFile","C:\Program Files\Alteryx\bin\RuntimeData\Macros","SUCCESS",""
"07:33:01.4550450","AlteryxGui.exe","19688","CreateFile","C:\","SUCCESS","Desired Access: Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"07:33:01.4550665","AlteryxGui.exe","19688","QueryNameInformationFile","C:\","SUCCESS","Name: \"
"07:33:01.4550799","AlteryxGui.exe","19688","QueryAttributeInformationVolume","C:\","SUCCESS","FileSystemAttributes: Case Preserved, Case Sensitive, Unicode, ACLs, Compression, Named Streams, EFS, Object IDs, Reparse Points, Sparse Files, Quotas, Transactions, 0x3c02e00, MaximumComponentNameLength: 255, FileSystemName: NTFS"
"07:33:01.4550906","AlteryxGui.exe","19688","CloseFile","C:\","SUCCESS",""
"07:33:01.9566042","AlteryxGui.exe","19688","CreateFile","C:\Program Files\Alteryx\bin\RuntimeData\Macros","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"07:33:01.9566333","AlteryxGui.exe","19688","QueryNetworkOpenInformationFile","C:\Program Files\Alteryx\bin\RuntimeData\Macros","SUCCESS","CreationTime: 2024-12-06 19:02:45, LastAccessTime: 2024-12-11 07:31:44, LastWriteTime: 2024-12-06 19:05:27, ChangeTime: 2024-12-06 19:05:27, AllocationSize: 8192, EndOfFile: 8192, FileAttributes: D"
"07:33:01.9566460","AlteryxGui.exe","19688","CloseFile","C:\Program Files\Alteryx\bin\RuntimeData\Macros","SUCCESS",""
"07:33:01.9567099","AlteryxGui.exe","19688","CreateFile","C:\","SUCCESS","Desired Access: Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"07:33:01.9567324","AlteryxGui.exe","19688","QueryNameInformationFile","C:\","SUCCESS","Name: \"
"07:33:01.9567595","AlteryxGui.exe","19688","QueryAttributeInformationVolume","C:\","SUCCESS","FileSystemAttributes: Case Preserved, Case Sensitive, Unicode, ACLs, Compression, Named Streams, EFS, Object IDs, Reparse Points, Sparse Files, Quotas, Transactions, 0x3c02e00, MaximumComponentNameLength: 255, FileSystemName: NTFS"
"07:33:01.9567703","AlteryxGui.exe","19688","CloseFile","C:\","SUCCESS",""
"07:33:02.4578118","AlteryxGui.exe","19688","CreateFile","C:\Program Files\Alteryx\bin\RuntimeData\Macros","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
